epoch,train_loss,val_loss,train_acc,val_acc,memory
80,0.07745579481124878,0.09372319467365742,tensor(0.5581),tensor(0.3723),56102
81,0.07720437894264857,0.09479075856506824,tensor(0.5559),tensor(0.3550),55925
82,0.07682652970155081,0.09556925855576992,tensor(0.5527),tensor(0.3420),56220
83,0.07639213303724925,0.09735034592449665,tensor(0.5505),tensor(0.3463),56279
84,0.07740392535924911,0.09629002586007118,tensor(0.5505),tensor(0.3896),55217
85,0.07539266347885132,0.09587350860238075,tensor(0.5548),tensor(0.3593),55866
86,0.07651459127664566,0.09679675474762917,tensor(0.5548),tensor(0.3506),57105
87,0.07697466264168422,0.09350902400910854,tensor(0.5711),tensor(0.3636),56043
88,0.07612900137901306,0.09523219056427479,tensor(0.5657),tensor(0.3723),55925
89,0.07680424253145854,0.0952603928744793,tensor(0.5744),tensor(0.3550),57105
90,0.07670905143022537,0.09633959457278252,tensor(0.5635),tensor(0.3290),56043
91,0.07656659682591756,0.09668509475886822,tensor(0.5527),tensor(0.3463),55571
92,0.07609826425711314,0.0964632835239172,tensor(0.5613),tensor(0.3593),56102
93,0.07653365085522333,0.0942518599331379,tensor(0.5624),tensor(0.3420),57535
94,0.07460097869237264,0.09473330713808537,tensor(0.5624),tensor(0.3896),55453
95,0.07679287095864613,0.09571953676640987,tensor(0.5635),tensor(0.3723),55630
96,0.07533831894397736,0.09544924087822437,tensor(0.5472),tensor(0.3593),55925
97,0.07431939343611399,0.09548245742917061,tensor(0.5711),tensor(0.3723),56043
98,0.07501160701115926,0.0941497478634119,tensor(0.5820),tensor(0.3766),55689
99,0.07519503186146419,0.09389844164252281,tensor(0.5831),tensor(0.3853),55803
100,0.07429280529419581,0.09397786855697632,tensor(0.5852),tensor(0.3636),55453
101,0.07414532229304313,0.09549310617148876,tensor(0.5689),tensor(0.3723),55626
102,0.07302358249823253,0.09686670824885368,tensor(0.5852),tensor(0.3593),55807
103,0.07447348137696584,0.09621881321072578,tensor(0.5635),tensor(0.3680),55567
104,0.07444338897864024,0.09607401862740517,tensor(0.5841),tensor(0.3506),55744
105,0.073454716304938,0.09515636786818504,tensor(0.5711),tensor(0.3680),55807
106,0.0727153683702151,0.09302675165235996,tensor(0.5917),tensor(0.3983),55748
107,0.07237716043988864,0.0964262094348669,tensor(0.5885),tensor(0.3680),55567
108,0.07310763945182165,0.09659797884523869,tensor(0.5809),tensor(0.3636),55571
109,0.07347779969374339,0.09445908106863499,tensor(0.5885),tensor(0.3896),57556
110,0.07299163987239202,0.09596466273069382,tensor(0.5874),tensor(0.3593),55862
111,0.07232041408618291,0.09673341549932957,tensor(0.5494),tensor(0.3636),55512
112,0.07302437846859296,0.09343448653817177,tensor(0.5831),tensor(0.3983),55449
113,0.07314777920643488,0.09414316713809967,tensor(0.5993),tensor(0.3680),55335
114,0.07240175902843475,0.09603467397391796,tensor(0.5917),tensor(0.3766),55512
115,0.07228571971257527,0.09417004697024822,tensor(0.6004),tensor(0.3853),55630
116,0.07131531238555908,0.09475596435368061,tensor(0.6004),tensor(0.3636),55984
117,0.07257060805956522,0.0946537870913744,tensor(0.6004),tensor(0.3939),55689
118,0.07130912144978842,0.0939430259168148,tensor(0.6102),tensor(0.3810),55748
119,0.07187079787254333,0.09343085065484047,tensor(0.6091),tensor(0.3853),55571
120,0.07105405777692794,0.09732661210000515,tensor(0.6026),tensor(0.3680),55748
121,0.07149652565519014,0.09624701552093029,tensor(0.5961),tensor(0.3680),55512
122,0.07140331466992696,0.09733396768569946,tensor(0.5950),tensor(0.3593),55626
123,0.07030434310436248,0.09551951661705971,tensor(0.6048),tensor(0.3723),55571
124,0.07131247719128926,0.09427929110825062,tensor(0.6080),tensor(0.3853),56043
125,0.07129137714703877,0.09594317339360714,tensor(0.6048),tensor(0.3723),55685
126,0.07023384720087052,0.09554360806941986,tensor(0.6080),tensor(0.3636),55630
127,0.07063867499430974,0.09539788030087948,tensor(0.6221),tensor(0.3896),55390
128,0.07018285195032756,0.09682416915893555,tensor(0.6080),tensor(0.3723),55984
129,0.06978919208049775,0.09337555430829525,tensor(0.6069),tensor(0.3810),58234
130,0.0715489774942398,0.09445953369140625,tensor(0.6178),tensor(0.3896),55925
131,0.06943148126204808,0.09498140960931778,tensor(0.6232),tensor(0.3853),55630
132,0.07061576892932256,0.0967187974601984,tensor(0.6156),tensor(0.3593),56102
133,0.06957799047231675,0.09426935948431492,tensor(0.6211),tensor(0.3636),55925
134,0.07068951452771823,0.09516831487417221,tensor(0.6156),tensor(0.3853),55980
135,0.07099425494670868,0.0947090182453394,tensor(0.6091),tensor(0.3766),55866
136,0.06995225002368291,0.0946234967559576,tensor(0.6287),tensor(0.3853),55689
137,0.069975878794988,0.09518466144800186,tensor(0.6135),tensor(0.3766),55685
138,0.06908272206783295,0.09529361128807068,tensor(0.6178),tensor(0.3766),55748
139,0.06892246901988983,0.09547485783696175,tensor(0.6135),tensor(0.3766),55685
140,0.06922070831060409,0.09799536131322384,tensor(0.6004),tensor(0.3723),55866
141,0.06863211393356324,0.09702258557081223,tensor(0.6287),tensor(0.3853),55571
142,0.06784091343482336,0.09536370448768139,tensor(0.6189),tensor(0.3939),55748
143,0.06824593643347422,0.09598315693438053,tensor(0.6211),tensor(0.3766),55571
144,0.06937781075636545,0.09504750743508339,tensor(0.6113),tensor(0.3939),55508
145,0.06869385292132696,0.09746377356350422,tensor(0.6265),tensor(0.4026),55453
146,0.06866721510887146,0.09309743531048298,tensor(0.6308),tensor(0.4026),56043
147,0.06808198268214861,0.09567302837967873,tensor(0.6254),tensor(0.3896),55748
148,0.06766815533240636,0.09510494954884052,tensor(0.6265),tensor(0.3853),56043
149,0.06755944788455963,0.09675363451242447,tensor(0.6276),tensor(0.3766),58441
150,0.06761729742089907,0.0952145978808403,tensor(0.6211),tensor(0.3766),55689
151,0.0671421190102895,0.09401926770806313,tensor(0.6243),tensor(0.3939),55807
152,0.06706761941313744,0.09452296420931816,tensor(0.6341),tensor(0.3939),55689
153,0.06657406687736511,0.09581043012440205,tensor(0.6319),tensor(0.3896),56035
154,0.06779001181324323,0.0962763000279665,tensor(0.6319),tensor(0.4069),55866
155,0.06787870451807976,0.09624590165913105,tensor(0.6254),tensor(0.3939),55512
156,0.06774722163875897,0.09844806976616383,tensor(0.6276),tensor(0.3636),55925
157,0.06759068643053373,0.09757444448769093,tensor(0.6189),tensor(0.3939),55748
158,0.06613666589061419,0.0955257061868906,tensor(0.6341),tensor(0.3766),55508
159,0.06654856751362483,0.09730575047433376,tensor(0.6265),tensor(0.3766),55571
160,0.06623916203776996,0.09466247074306011,tensor(0.6417),tensor(0.3983),55866
161,0.06764037708441416,0.09835951589047909,tensor(0.6276),tensor(0.3896),55984
162,0.06746842910846075,0.09661261178553104,tensor(0.6363),tensor(0.3853),55862
163,0.06638994241754213,0.09487365372478962,tensor(0.6341),tensor(0.3810),56102
164,0.06634652738769849,0.09592358022928238,tensor(0.6471),tensor(0.4069),55807
165,0.06577531496683757,0.09453429467976093,tensor(0.6384),tensor(0.3896),55744
166,0.06624355564514796,0.09706049971282482,tensor(0.6287),tensor(0.3853),55748
167,0.06665945773323377,0.09647033549845219,tensor(0.6287),tensor(0.3766),56279
168,0.06675847247242928,0.09611132182180882,tensor(0.6558),tensor(0.4156),55921
169,0.06661440556248029,0.09657285176217556,tensor(0.6417),tensor(0.3853),55866
170,0.06527047778169313,0.09557560831308365,tensor(0.6439),tensor(0.4069),55748
171,0.06603591566284497,0.09671672433614731,tensor(0.6460),tensor(0.3983),55567
172,0.06446097195148467,0.09821287356317043,tensor(0.6406),tensor(0.3593),55626
173,0.06544000009695689,0.09453750401735306,tensor(0.6406),tensor(0.3766),58948
174,0.0657449704905351,0.09717409312725067,tensor(0.6460),tensor(0.3810),55799
175,0.06532865315675736,0.09845421463251114,tensor(0.6406),tensor(0.3896),55862
176,0.06478365833560626,0.09493413008749485,tensor(0.6547),tensor(0.4069),55689
177,0.06538638820250829,0.09914545342326164,tensor(0.6374),tensor(0.3723),55866
178,0.06433945645888646,0.09533124789595604,tensor(0.6471),tensor(0.3896),55453
179,0.0650160938501358,0.09750393219292164,tensor(0.6515),tensor(0.3810),55689
180,0.0638957733909289,0.09623531438410282,tensor(0.6612),tensor(0.3983),55984
181,0.06542991151412328,0.09720562025904655,tensor(0.6536),tensor(0.3853),55748
182,0.0641445924838384,0.09568736515939236,tensor(0.6504),tensor(0.3939),55630
183,0.0645105704665184,0.09666426852345467,tensor(0.6504),tensor(0.3983),55984
184,0.0631905327240626,0.09782628528773785,tensor(0.6493),tensor(0.4026),55571
185,0.06383749172091484,0.09461522847414017,tensor(0.6612),tensor(0.4156),55276
186,0.06525798688332239,0.09583370201289654,tensor(0.6536),tensor(0.3983),55748
187,0.06424201875925065,0.0957142785191536,tensor(0.6504),tensor(0.3810),55803
188,0.06423621599872907,0.09812164679169655,tensor(0.6265),tensor(0.3723),55807
189,0.06408647298812867,0.09544342011213303,tensor(0.6612),tensor(0.3853),55508
190,0.06334446991483371,0.0963489655405283,tensor(0.6645),tensor(0.4113),55748
191,0.06360534553726514,0.09501201659440994,tensor(0.6667),tensor(0.4242),55984
192,0.06357468565305074,0.09583710320293903,tensor(0.6602),tensor(0.3896),55807
193,0.06305746287107468,0.10109718330204487,tensor(0.6395),tensor(0.3680),55748
194,0.06425586740175883,0.09979292564094067,tensor(0.6471),tensor(0.3810),55689
195,0.06285956104596456,0.09487166441977024,tensor(0.6743),tensor(0.4113),55984
196,0.06294982011119525,0.09696361608803272,tensor(0.6710),tensor(0.3896),55689
197,0.06427394449710847,0.09528168849647045,tensor(0.6732),tensor(0.4199),55689
198,0.06274573132395744,0.09650181978940964,tensor(0.6580),tensor(0.3810),55567
199,0.06212204669912656,0.09420612081885338,tensor(0.6699),tensor(0.4113),55630
200,0.06265403057138125,0.09532164596021175,tensor(0.6710),tensor(0.4113),55866
