epoch,train_loss,val_loss,train_acc,val_acc,memory
1,0.11379610399405161,0.10943459905683994,tensor(0.1596),tensor(0.1775),67802
2,0.10834717253843944,0.10747968591749668,tensor(0.2345),tensor(0.1905),56871
3,0.10618958125511806,0.10529280081391335,tensor(0.2790),tensor(0.2251),58458
4,0.10437126656373343,0.10421137139201164,tensor(0.2790),tensor(0.2035),58694
5,0.10372011214494706,0.10315496101975441,tensor(0.2780),tensor(0.2165),57115
